% MTEX ODF
% crystal symmetry: "6/m"
% specimen symmetry: "-1"
% phi1    Phi     phi2    value
42.18750 62.50000 312.81250 0.00000
42.18750 62.50000 317.81250 0.00000
42.18750 62.50000 322.81250 0.00000
42.18750 62.50000 327.81250 0.00000
42.18750 62.50000 332.81250 0.00000
42.18750 62.50000 337.81250 0.00000
42.18750 62.50000 342.81250 0.00000
47.81250 62.50000 282.18750 0.00000
47.81250 62.50000 287.18750 0.00000
47.81250 62.50000 292.18750 0.00000
47.81250 62.50000 297.18750 0.00000
47.81250 62.50000 302.18750 0.00000
47.81250 62.50000 307.18750 0.00000
47.81250 62.50000 312.18750 0.00000
47.81250 62.50000 317.18750 0.00000
47.81250 62.50000 322.18750 0.00000
47.81250 62.50000 327.18750 0.00000
47.81250 62.50000 332.18750 0.00000
47.81250 62.50000 337.18750 0.00000
53.43750 62.50000 276.56250 0.00000
53.43750 62.50000 281.56250 0.00000
53.43750 62.50000 286.56250 0.00000
53.43750 62.50000 291.56250 0.00000
53.43750 62.50000 296.56250 0.00000
53.43750 62.50000 301.56250 0.00000
53.43750 62.50000 306.56250 0.00000
53.43750 62.50000 311.56250 0.00000
53.43750 62.50000 316.56250 0.00000
53.43750 62.50000 321.56250 0.00000
53.43750 62.50000 326.56250 0.00000
53.43750 62.50000 331.56250 0.00000
59.06250 62.50000 270.93750 0.00000
59.06250 62.50000 275.93750 0.00000
59.06250 62.50000 280.93750 0.00000
59.06250 62.50000 285.93750 0.00000
59.06250 62.50000 290.93750 0.00000
59.06250 62.50000 295.93750 0.00000
59.06250 62.50000 300.93750 0.00000
59.06250 62.50000 305.93750 0.00000
59.06250 62.50000 310.93750 0.00000
59.06250 62.50000 315.93750 0.00000
59.06250 62.50000 320.93750 0.00000
59.06250 62.50000 325.93750 0.00000
64.68750 62.50000 265.31250 0.00000
64.68750 62.50000 270.31250 0.00000
64.68750 62.50000 275.31250 0.00000
64.68750 62.50000 280.31250 0.00000
64.68750 62.50000 285.31250 0.00000
64.68750 62.50000 290.31250 0.00000
64.68750 62.50000 295.31250 0.00000
64.68750 62.50000 300.31250 0.00000
64.68750 62.50000 305.31250 0.00000
64.68750 62.50000 310.31250 0.00000
64.68750 62.50000 315.31250 0.00000
64.68750 62.50000 320.31250 0.00000
70.31250 62.50000 259.68750 0.00000
70.31250 62.50000 264.68750 0.00000
70.31250 62.50000 269.68750 0.00000
70.31250 62.50000 274.68750 0.00000
70.31250 62.50000 279.68750 0.00000
70.31250 62.50000 284.68750 0.00000
70.31250 62.50000 289.68750 0.00000
70.31250 62.50000 294.68750 0.00000
70.31250 62.50000 299.68750 0.00000
70.31250 62.50000 304.68750 0.00000
70.31250 62.50000 309.68750 0.00000
70.31250 62.50000 314.68750 0.00000
75.93750 62.50000 254.06250 0.00000
75.93750 62.50000 259.06250 0.00000
75.93750 62.50000 264.06250 0.00000
75.93750 62.50000 269.06250 0.00000
75.93750 62.50000 274.06250 0.00000
75.93750 62.50000 279.06250 0.00000
75.93750 62.50000 284.06250 0.00000
75.93750 62.50000 289.06250 0.00000
75.93750 62.50000 294.06250 0.00000
75.93750 62.50000 299.06250 0.00000
75.93750 62.50000 304.06250 0.00000
75.93750 62.50000 309.06250 0.00000
81.56250 62.50000 248.43750 0.00000
81.56250 62.50000 253.43750 0.00000
81.56250 62.50000 258.43750 0.00000
81.56250 62.50000 263.43750 0.00000
81.56250 62.50000 268.43750 0.00000
81.56250 62.50000 273.43750 0.00000
81.56250 62.50000 278.43750 0.00000
81.56250 62.50000 283.43750 0.00000
81.56250 62.50000 288.43750 0.00000
81.56250 62.50000 293.43750 0.00000
81.56250 62.50000 298.43750 0.00000
81.56250 62.50000 303.43750 0.00000
87.18750 62.50000 242.81250 0.00000
87.18750 62.50000 247.81250 0.00000
87.18750 62.50000 252.81250 0.00000
87.18750 62.50000 257.81250 0.00000
87.18750 62.50000 262.81250 0.00000
87.18750 62.50000 267.81250 0.00000
87.18750 62.50000 272.81250 0.00000
87.18750 62.50000 277.81250 0.00000
87.18750 62.50000 282.81250 0.00000
87.18750 62.50000 287.81250 0.00000
87.18750 62.50000 292.81250 0.00000
87.18750 62.50000 297.81250 0.00000
90.00000 67.50000 240.00000 0.00000
90.00000 67.50000 245.00000 0.00000
90.00000 67.50000 250.00000 0.00000
90.00000 67.50000 255.00000 0.00000
90.00000 67.50000 260.00000 0.00000
90.00000 67.50000 265.00000 0.00000
90.00000 67.50000 270.00000 0.00000
90.00000 67.50000 275.00000 0.00000
90.00000 67.50000 280.00000 0.00000
90.00000 67.50000 285.00000 0.00000
90.00000 67.50000 290.00000 0.00000
90.00000 67.50000 295.00000 0.00000
95.37313 67.50000 234.62687 0.00000
95.37313 67.50000 239.62687 0.00000
95.37313 67.50000 244.62687 0.00000
95.37313 67.50000 249.62687 0.00000
95.37313 67.50000 254.62687 0.00000
95.37313 67.50000 259.62687 0.00000
95.37313 67.50000 264.62687 0.00000
95.37313 67.50000 269.62687 0.00000
95.37313 67.50000 274.62687 0.00000
95.37313 67.50000 279.62687 0.00000
95.37313 67.50000 284.62687 0.00000
95.37313 67.50000 289.62687 0.00000
100.74627 67.50000 229.25373 0.00000
100.74627 67.50000 234.25373 0.00000
100.74627 67.50000 239.25373 0.00000
100.74627 67.50000 244.25373 0.00000
100.74627 67.50000 249.25373 0.00000
100.74627 67.50000 254.25373 0.00000
100.74627 67.50000 259.25373 0.00000
100.74627 67.50000 264.25373 0.00000
100.74627 67.50000 269.25373 0.00000
100.74627 67.50000 274.25373 0.00000
100.74627 67.50000 279.25373 0.00000
100.74627 67.50000 284.25373 0.00000
106.11940 67.50000 223.88060 0.00000
106.11940 67.50000 228.88060 0.00000
106.11940 67.50000 233.88060 0.00000
106.11940 67.50000 238.88060 0.00000
106.11940 67.50000 243.88060 0.00000
106.11940 67.50000 248.88060 0.00000
106.11940 67.50000 253.88060 0.00000
106.11940 67.50000 258.88060 0.00000
106.11940 67.50000 263.88060 0.00000
106.11940 67.50000 268.88060 0.00000
106.11940 67.50000 273.88060 0.00000
106.11940 67.50000 278.88060 0.00000
111.49254 67.50000 218.50746 0.00000
111.49254 67.50000 223.50746 0.00000
111.49254 67.50000 228.50746 0.00000
111.49254 67.50000 233.50746 0.00000
111.49254 67.50000 238.50746 0.00000
111.49254 67.50000 243.50746 0.00000
111.49254 67.50000 248.50746 0.00000
111.49254 67.50000 253.50746 0.00000
111.49254 67.50000 258.50746 0.00000
111.49254 67.50000 263.50746 0.00000
111.49254 67.50000 268.50746 0.00000
111.49254 67.50000 273.50746 0.00000
116.86567 67.50000 213.13433 0.00000
116.86567 67.50000 218.13433 0.00000
116.86567 67.50000 223.13433 0.00000
116.86567 67.50000 228.13433 0.00000
116.86567 67.50000 233.13433 0.00000
116.86567 67.50000 238.13433 0.00000
116.86567 67.50000 243.13433 0.00000
116.86567 67.50000 248.13433 0.00000
116.86567 67.50000 253.13433 0.00000
116.86567 67.50000 258.13433 0.00000
116.86567 67.50000 263.13433 0.00000
116.86567 67.50000 268.13433 0.00000
122.23881 67.50000 207.76119 0.00000
122.23881 67.50000 212.76119 0.00000
122.23881 67.50000 217.76119 0.00000
122.23881 67.50000 222.76119 0.00000
122.23881 67.50000 227.76119 0.00000
122.23881 67.50000 232.76119 0.00000
122.23881 67.50000 237.76119 0.00000
122.23881 67.50000 242.76119 0.00000
122.23881 67.50000 247.76119 0.00000
122.23881 67.50000 252.76119 0.00000
122.23881 67.50000 257.76119 0.00000
122.23881 67.50000 262.76119 0.00000
127.61194 67.50000 202.38806 0.00000
127.61194 67.50000 207.38806 0.00000
127.61194 67.50000 212.38806 0.00000
127.61194 67.50000 217.38806 0.00000
127.61194 67.50000 222.38806 0.00000
127.61194 67.50000 227.38806 0.00000
127.61194 67.50000 232.38806 0.00000
127.61194 67.50000 237.38806 0.00000
127.61194 67.50000 242.38806 0.00000
127.61194 67.50000 247.38806 0.00000
127.61194 67.50000 252.38806 0.00000
127.61194 67.50000 257.38806 0.00000
132.98507 67.50000 197.01493 0.00000
132.98507 67.50000 202.01493 0.00000
132.98507 67.50000 207.01493 0.00000
132.98507 67.50000 212.01493 0.00000
132.98507 67.50000 217.01493 0.00000
132.98507 67.50000 222.01493 0.00000
132.98507 67.50000 227.01493 0.00000
132.98507 67.50000 232.01493 0.00000
132.98507 67.50000 237.01493 0.00000
132.98507 67.50000 242.01493 0.00000
132.98507 67.50000 247.01493 0.00000
132.98507 67.50000 252.01493 0.00000
138.35821 67.50000 191.64179 0.00000
138.35821 67.50000 196.64179 0.00000
138.35821 67.50000 201.64179 0.00000
138.35821 67.50000 206.64179 0.00000
138.35821 67.50000 211.64179 0.00000
138.35821 67.50000 216.64179 0.00000
138.35821 67.50000 221.64179 0.00000
138.35821 67.50000 226.64179 0.00000
138.35821 67.50000 231.64179 0.00000
138.35821 67.50000 236.64179 0.00000
138.35821 67.50000 241.64179 0.00000
138.35821 67.50000 246.64179 0.00000
143.73134 67.50000 186.26866 0.00000
143.73134 67.50000 191.26866 0.00000
143.73134 67.50000 196.26866 0.00000
143.73134 67.50000 201.26866 0.00000
143.73134 67.50000 206.26866 0.00000
143.73134 67.50000 211.26866 0.00000
143.73134 67.50000 216.26866 0.00000
143.73134 67.50000 221.26866 0.00000
143.73134 67.50000 226.26866 0.00000
143.73134 67.50000 231.26866 0.00000
143.73134 67.50000 236.26866 0.00000
143.73134 67.50000 241.26866 0.00000
149.10448 67.50000 180.89552 0.00000
149.10448 67.50000 185.89552 0.00000
149.10448 67.50000 190.89552 0.00000
149.10448 67.50000 195.89552 0.00000
149.10448 67.50000 200.89552 0.00000
149.10448 67.50000 205.89552 0.00000
149.10448 67.50000 210.89552 0.00000
149.10448 67.50000 215.89552 0.00000
149.10448 67.50000 220.89552 0.00000
149.10448 67.50000 225.89552 0.00000
149.10448 67.50000 230.89552 0.00000
149.10448 67.50000 235.89552 0.00000
154.47761 67.50000 175.52239 0.00000
154.47761 67.50000 180.52239 0.00000
154.47761 67.50000 185.52239 0.00000
154.47761 67.50000 190.52239 0.00000
154.47761 67.50000 195.52239 0.00000
154.47761 67.50000 200.52239 0.00000
154.47761 67.50000 205.52239 0.00000
154.47761 67.50000 210.52239 0.00000
154.47761 67.50000 215.52239 0.00000
154.47761 67.50000 220.52239 0.00000
154.47761 67.50000 225.52239 0.00000
154.47761 67.50000 230.52239 0.00000
159.85075 67.50000 170.14925 0.00000
159.85075 67.50000 175.14925 0.00000
159.85075 67.50000 180.14925 0.00000
159.85075 67.50000 185.14925 0.00000
159.85075 67.50000 190.14925 0.00000
159.85075 67.50000 195.14925 0.00000
159.85075 67.50000 200.14925 0.00000
159.85075 67.50000 205.14925 0.00000
159.85075 67.50000 210.14925 0.00000
159.85075 67.50000 215.14925 0.00000
159.85075 67.50000 220.14925 0.00000
159.85075 67.50000 225.14925 0.00000
165.22388 67.50000 164.77612 0.00000
165.22388 67.50000 169.77612 0.00000
165.22388 67.50000 174.77612 0.00000
165.22388 67.50000 179.77612 0.00000
165.22388 67.50000 184.77612 0.00000
165.22388 67.50000 189.77612 0.00000
165.22388 67.50000 194.77612 0.00000
165.22388 67.50000 199.77612 0.00000
165.22388 67.50000 204.77612 0.00000
165.22388 67.50000 209.77612 0.00000
165.22388 67.50000 214.77612 0.00000
165.22388 67.50000 219.77612 0.00000
170.59701 67.50000 159.40299 0.00000
170.59701 67.50000 164.40299 0.00000
170.59701 67.50000 169.40299 0.00000
170.59701 67.50000 174.40299 0.00000
170.59701 67.50000 179.40299 0.00000
170.59701 67.50000 184.40299 0.00000
170.59701 67.50000 189.40299 0.00000
170.59701 67.50000 194.40299 0.00000
170.59701 67.50000 199.40299 0.00000
170.59701 67.50000 204.40299 0.00000
170.59701 67.50000 209.40299 0.00000
170.59701 67.50000 214.40299 0.00000
175.97015 67.50000 154.02985 0.00000
175.97015 67.50000 159.02985 0.00000
175.97015 67.50000 164.02985 0.00000
175.97015 67.50000 169.02985 0.00000
175.97015 67.50000 174.02985 0.00000
175.97015 67.50000 179.02985 0.00000
175.97015 67.50000 184.02985 0.00000
175.97015 67.50000 189.02985 0.00000
175.97015 67.50000 194.02985 0.00000
175.97015 67.50000 199.02985 0.00000
175.97015 67.50000 204.02985 0.00000
175.97015 67.50000 209.02985 0.00000
181.34328 67.50000 148.65672 0.00000
181.34328 67.50000 153.65672 0.00000
181.34328 67.50000 158.65672 0.00000
181.34328 67.50000 163.65672 0.00000
181.34328 67.50000 168.65672 0.00000
181.34328 67.50000 173.65672 0.00000
181.34328 67.50000 178.65672 0.00000
181.34328 67.50000 183.65672 0.00000
181.34328 67.50000 188.65672 0.00000
181.34328 67.50000 193.65672 0.00000
181.34328 67.50000 198.65672 0.00000
181.34328 67.50000 203.65672 0.00000
186.71642 67.50000 143.28358 0.00000
186.71642 67.50000 148.28358 0.00000
186.71642 67.50000 153.28358 0.00000
186.71642 67.50000 158.28358 0.00000
186.71642 67.50000 163.28358 0.00000
186.71642 67.50000 168.28358 0.00000
186.71642 67.50000 173.28358 0.00000
186.71642 67.50000 178.28358 0.00000
186.71642 67.50000 183.28358 0.00000
186.71642 67.50000 188.28358 0.00000
186.71642 67.50000 193.28358 0.00000
186.71642 67.50000 198.28358 0.00000
192.08955 67.50000 137.91045 0.00000
192.08955 67.50000 142.91045 0.00000
192.08955 67.50000 147.91045 0.00000
192.08955 67.50000 152.91045 0.00000
192.08955 67.50000 157.91045 0.00000
192.08955 67.50000 162.91045 0.00000
192.08955 67.50000 167.91045 0.00000
192.08955 67.50000 172.91045 0.00000
192.08955 67.50000 177.91045 0.00000
192.08955 67.50000 182.91045 0.00000
192.08955 67.50000 187.91045 0.00000
192.08955 67.50000 192.91045 0.00000
197.46269 67.50000 132.53731 0.00000
197.46269 67.50000 137.53731 0.00000
197.46269 67.50000 142.53731 0.00000
197.46269 67.50000 147.53731 0.00000
197.46269 67.50000 152.53731 0.00000
197.46269 67.50000 157.53731 0.00000
197.46269 67.50000 162.53731 0.00000
197.46269 67.50000 167.53731 0.00000
197.46269 67.50000 172.53731 0.00000
197.46269 67.50000 177.53731 0.00000
197.46269 67.50000 182.53731 0.00000
197.46269 67.50000 187.53731 0.00000
202.83582 67.50000 127.16418 0.00000
202.83582 67.50000 132.16418 0.00000
202.83582 67.50000 137.16418 0.00000
202.83582 67.50000 142.16418 0.00000
202.83582 67.50000 147.16418 0.00000
202.83582 67.50000 152.16418 0.00000
202.83582 67.50000 157.16418 0.00000
202.83582 67.50000 162.16418 0.00000
202.83582 67.50000 167.16418 0.00000
202.83582 67.50000 172.16418 0.00000
202.83582 67.50000 177.16418 0.00000
202.83582 67.50000 182.16418 0.00000
208.20896 67.50000 121.79104 0.00000
208.20896 67.50000 126.79104 0.00000
208.20896 67.50000 131.79104 0.00000
208.20896 67.50000 136.79104 0.00000
208.20896 67.50000 141.79104 0.00000
208.20896 67.50000 146.79104 0.00000
208.20896 67.50000 151.79104 0.00000
208.20896 67.50000 156.79104 0.00000
208.20896 67.50000 161.79104 0.00000
208.20896 67.50000 166.79104 0.00000
208.20896 67.50000 171.79104 0.00000
208.20896 67.50000 176.79104 0.00000
213.58209 67.50000 116.41791 0.00000
213.58209 67.50000 121.41791 0.00000
213.58209 67.50000 126.41791 0.00000
213.58209 67.50000 131.41791 0.00000
213.58209 67.50000 136.41791 0.00000
213.58209 67.50000 141.41791 0.00000
213.58209 67.50000 146.41791 0.00000
213.58209 67.50000 151.41791 0.00000
213.58209 67.50000 156.41791 0.00000
213.58209 67.50000 161.41791 0.00000
213.58209 67.50000 166.41791 0.00000
213.58209 67.50000 171.41791 0.00000
218.95522 67.50000 111.04478 0.00000
218.95522 67.50000 116.04478 0.00000
218.95522 67.50000 121.04478 0.00000
218.95522 67.50000 126.04478 0.00000
218.95522 67.50000 131.04478 0.00000
218.95522 67.50000 136.04478 0.00000
218.95522 67.50000 141.04478 0.00000
218.95522 67.50000 146.04478 0.00000
218.95522 67.50000 151.04478 0.00000
218.95522 67.50000 156.04478 0.00000
218.95522 67.50000 161.04478 0.00000
218.95522 67.50000 166.04478 0.00000
224.32836 67.50000 105.67164 0.00000
224.32836 67.50000 110.67164 0.00000
224.32836 67.50000 115.67164 0.00000
224.32836 67.50000 120.67164 0.00000
224.32836 67.50000 125.67164 0.00000
224.32836 67.50000 130.67164 0.00000
224.32836 67.50000 135.67164 0.00000
224.32836 67.50000 140.67164 0.00000
224.32836 67.50000 145.67164 0.00000
224.32836 67.50000 150.67164 0.00000
224.32836 67.50000 155.67164 0.00000
224.32836 67.50000 160.67164 0.00000
229.70149 67.50000 100.29851 0.00000
229.70149 67.50000 105.29851 0.00000
229.70149 67.50000 110.29851 0.00000
229.70149 67.50000 115.29851 0.00000
229.70149 67.50000 120.29851 0.00000
229.70149 67.50000 125.29851 0.00000
229.70149 67.50000 130.29851 0.00000
229.70149 67.50000 135.29851 0.00000
229.70149 67.50000 140.29851 0.00000
229.70149 67.50000 145.29851 0.00000
229.70149 67.50000 150.29851 0.00000
229.70149 67.50000 155.29851 0.00000
235.07463 67.50000 94.92537 0.00000
235.07463 67.50000 99.92537 0.00000
235.07463 67.50000 104.92537 0.00000
235.07463 67.50000 109.92537 0.00000
235.07463 67.50000 114.92537 0.00000
235.07463 67.50000 119.92537 0.00000
235.07463 67.50000 124.92537 0.00000
235.07463 67.50000 129.92537 0.00000
235.07463 67.50000 134.92537 0.00000
235.07463 67.50000 139.92537 0.00000
235.07463 67.50000 144.92537 0.00000
235.07463 67.50000 149.92537 0.00000
240.44776 67.50000 89.55224 0.00000
240.44776 67.50000 94.55224 0.00000
240.44776 67.50000 99.55224 0.00000
240.44776 67.50000 104.55224 0.00000
240.44776 67.50000 109.55224 0.00000
240.44776 67.50000 114.55224 0.00000
240.44776 67.50000 119.55224 0.00000
240.44776 67.50000 124.55224 0.00000
240.44776 67.50000 129.55224 0.00000
240.44776 67.50000 134.55224 0.00000
240.44776 67.50000 139.55224 0.00000
240.44776 67.50000 144.55224 0.00000
245.82090 67.50000 84.17910 0.00000
245.82090 67.50000 89.17910 0.00000
245.82090 67.50000 94.17910 0.00000
245.82090 67.50000 99.17910 0.00000
245.82090 67.50000 104.17910 0.00000
245.82090 67.50000 109.17910 0.00000
245.82090 67.50000 114.17910 0.00000
245.82090 67.50000 119.17910 0.00000
245.82090 67.50000 124.17910 0.00000
245.82090 67.50000 129.17910 0.00000
245.82090 67.50000 134.17910 0.00000
245.82090 67.50000 139.17910 0.00000
251.19403 67.50000 78.80597 0.00000
251.19403 67.50000 83.80597 0.00000
251.19403 67.50000 88.80597 0.00000
251.19403 67.50000 93.80597 0.00000
251.19403 67.50000 98.80597 0.00000
251.19403 67.50000 103.80597 0.00000
251.19403 67.50000 108.80597 0.00000
251.19403 67.50000 113.80597 0.00000
251.19403 67.50000 118.80597 0.00000
251.19403 67.50000 123.80597 0.00000
251.19403 67.50000 128.80597 0.00000
251.19403 67.50000 133.80597 0.00000
256.56716 67.50000 73.43284 0.00000
256.56716 67.50000 78.43284 0.00000
256.56716 67.50000 83.43284 0.00000
256.56716 67.50000 88.43284 0.00000
256.56716 67.50000 93.43284 0.00000
256.56716 67.50000 98.43284 0.00000
256.56716 67.50000 103.43284 0.00000
256.56716 67.50000 108.43284 0.00000
256.56716 67.50000 113.43284 0.00000
256.56716 67.50000 118.43284 0.00000
256.56716 67.50000 123.43284 0.00000
256.56716 67.50000 128.43284 0.00000
261.94030 67.50000 68.05970 0.00000
261.94030 67.50000 73.05970 0.00000
261.94030 67.50000 78.05970 0.00000
261.94030 67.50000 83.05970 0.00000
261.94030 67.50000 88.05970 0.00000
261.94030 67.50000 93.05970 0.00000
261.94030 67.50000 98.05970 0.00000
261.94030 67.50000 103.05970 0.00000
261.94030 67.50000 108.05970 0.00000
261.94030 67.50000 113.05970 0.00000
261.94030 67.50000 118.05970 0.00000
261.94030 67.50000 123.05970 0.00000
267.31343 67.50000 62.68657 0.00000
267.31343 67.50000 67.68657 0.00000
267.31343 67.50000 72.68657 0.00000
267.31343 67.50000 77.68657 0.00000
267.31343 67.50000 82.68657 0.00000
267.31343 67.50000 87.68657 0.00000
267.31343 67.50000 92.68657 0.00000
267.31343 67.50000 97.68657 0.00000
267.31343 67.50000 102.68657 0.00000
267.31343 67.50000 107.68657 0.00000
267.31343 67.50000 112.68657 0.00000
267.31343 67.50000 117.68657 0.00000
272.68657 67.50000 57.31343 0.00000
272.68657 67.50000 62.31343 0.00000
272.68657 67.50000 67.31343 0.00000
272.68657 67.50000 72.31343 0.00000
272.68657 67.50000 77.31343 0.00000
272.68657 67.50000 82.31343 0.00000
272.68657 67.50000 87.31343 0.00000
272.68657 67.50000 92.31343 0.00000
272.68657 67.50000 97.31343 0.00000
272.68657 67.50000 102.31343 0.00000
272.68657 67.50000 107.31343 0.00000
272.68657 67.50000 112.31343 0.00000
278.05970 67.50000 51.94030 0.00000
278.05970 67.50000 56.94030 0.00000
278.05970 67.50000 61.94030 0.00000
278.05970 67.50000 66.94030 0.00000
278.05970 67.50000 71.94030 0.00000
278.05970 67.50000 76.94030 0.00000
278.05970 67.50000 81.94030 0.00000
278.05970 67.50000 86.94030 0.00000
278.05970 67.50000 91.94030 0.00000
278.05970 67.50000 96.94030 0.00000
278.05970 67.50000 101.94030 0.00000
278.05970 67.50000 106.94030 0.00000
